customer_id,company_name,country,company_size_band,signup_date,acquisition_channel
3676,Fischer Group,USA,1000+,06/09/2024,Google Ads
3677,"Porter, Chung and Young",United States,51-200,12/12/2023,
3678,Fletcher-Robertson,Britain,1-10,2024-04-23,Referral
3679,"Haney, Miller and Garcia",United States,11-50,21-Mar-2023,Referral
3680,"Jones, Martinez and Smith",United Kingdom,1-10,25/02/2023,Referral
3681,"Goodman, Martin and Kim",AU,201-1000,2024-04-29,Meta Ads
3682,Williams Group,Canada,51-200,22-Feb-2024,Organic Search
3683,Jackson-Pratt,UK,11-50,03/14/2024,Organic Search
3684,Taylor-Sawyer,Britain,1-10,2023-06-28,Google Ads
3685,Ross-Phillips,USA,201-1000,2023-06-26,Organic Search
3686,Forbes-Cortez,US,1-10,2023-03-12,LinkedIn Ads
3687,"Nelson, Morris and Preston",Britain,51-200,2024-09-10,Google Ads
3688,"Santos, Thomas and Mills",United Kingdom,1-10,20/03/2024,Meta Ads
3689,Lang Ltd,USA,51-200,23-Apr-2024,Referral
3690,Stone-King,Canada,1-10,2025-09-18,Referral
3691,Clark-Rivera,Bharat,1-10,08/09/2025,Meta Ads
3692,"Cortez, Phelps and Taylor",India,1-10,05/24/2024,Referral
3693,"Espinoza, Wells and Stewart",U.S.A,1-10,11/03/2025,Referral
3694,Hernandez Inc,U.S.A,1-10,11/08/2023,Referral
3695,Collins and Sons,USA,1000+,2025-10-15,LinkedIn Ads
3696,Benson PLC,U.S.A,1000+,05/03/2023,Referral
3697,Rivera-Brown,U.S.A,1-10,08/03/2025,Meta Ads
3698,Wheeler-Jones,USA,1000+,10/08/2023,
3699,"Hansen, Perez and Fuller",US,51-200,2025-12-06,Referral
3700,Hill Group,United States,1-10,05/11/2025,Google Ads
3701,"Daniel, Richardson and Wang",U.S.A,1-10,23/08/2024,Organic Search
3702,Hoffman-May,US,51-200,11-Jan-2023,LinkedIn Ads
3703,Jones and Sons,Canada,11-50,2025-02-04,Meta Ads
3704,Cross LLC,United States,51-200,11/05/2025,Direct
3705,Baker Inc,India,11-50,27/05/2025,Organic Search
3706,Robles PLC,USA,,10/25/2023,LinkedIn Ads
3707,"Miranda, Rivera and Ingram",US,1-10,11/28/2025,LinkedIn Ads
3708,"Jacobs, Levy and Mclaughlin",CA,11-50,21/07/2023,
3709,"Barnett, Kennedy and Jackson",US,201-1000,07-Dec-2024,
3710,Hays Inc,US,11-50,2023-01-10,Google Ads
3711,"Thomas, Martin and Baxter",USA,51-200,2023-08-19,Organic Search
3712,Miller-Booker,Britain,,08/31/2023,Meta Ads
3713,Hunt Group,USA,51-200,29-Mar-2025,Google Ads
3714,Ortega-Murphy,US,1-10,12-Jun-2024,Meta Ads
3715,"Wolf, Allen and Long",Canada,11-50,20-Oct-2025,Direct
3716,Mccarthy-Kelly,IN,1000+,07/29/2024,Referral
3717,"Stewart, Miller and Jacobs",USA,201-1000,15/01/2023,Google Ads
3718,Moses Ltd,USA,1000+,27/03/2024,Meta Ads
3719,Dawson-Larsen,Bharat,51-200,30-Jun-2025,Referral
3720,"Alexander, Neal and King",India,,27/10/2024,Organic Search
3721,Grant Group,United States,,12/04/2025,Direct
3722,"Bailey, Johnson and Diaz",U.K.,1-10,09/02/2023,Referral
3723,Townsend-Reed,AUS,1-10,07-Aug-2025,Organic Search
3724,Lewis-Castro,Bharat,201-1000,17-Nov-2024,Google Ads
3725,Reyes and Sons,U.S.A,11-50,05/26/2025,Meta Ads
3726,"Cowan, Gonzalez and Ward",AU,51-200,2024-12-25,Google Ads
3727,Smith LLC,United States,1-10,04-Jul-2025,Meta Ads
3728,Davis-Wood,UK,51-200,03/10/2024,Referral
3729,Shaw-Smith,Britain,,2023-07-06,Organic Search
3730,Johnson-Hill,United Kingdom,51-200,09/14/2023,Organic Search
3731,Sanders-Forbes,Canada,201-1000,25-Mar-2023,Referral
3732,"King, Garrett and Maddox",United Kingdom,1-10,13/08/2024,Organic Search
3733,Roy Group,US,51-200,03/11/2023,Referral
3734,"Chen, Henry and Wells",Britain,201-1000,05/01/2025,Organic Search
3735,"Christensen, Aguirre and Johnson",USA,201-1000,04/29/2025,Meta Ads
3736,Salazar Ltd,United States,11-50,11/30/2024,Google Ads
3737,Thornton and Sons,CA,201-1000,2023-05-30,Direct
3738,Miller Inc,Canada,1-10,2023-06-05,LinkedIn Ads
3739,Ramos Ltd,Canada,51-200,04-May-2023,LinkedIn Ads
3740,Edwards PLC,AUS,1000+,11-Mar-2024,Referral
3741,Lucero-Lee,Canada,11-50,05/08/2024,Organic Search
3742,"Mclaughlin, Cook and Powers",United Kingdom,11-50,18/08/2025,Referral
3743,Hurst-Jackson,United States,1-10,18/11/2023,Organic Search
3744,"Bowen, Diaz and Smith",IN,11-50,09/16/2025,Organic Search
3745,"Powell, Monroe and Caldwell",India,11-50,31-May-2025,Organic Search
3746,Lee PLC,Britain,11-50,2024-09-21,Referral
3747,Daniel Inc,Australia,1-10,08/25/2025,Referral
3748,Ramos LLC,USA,11-50,09/25/2025,Google Ads
3749,"Gonzalez, Wagner and Thompson",CA,1-10,2024-04-05,LinkedIn Ads
3750,"Wilkinson, Everett and Collins",UK,11-50,07/13/2024,Organic Search
3751,"Bell, Peterson and Carroll",Bharat,201-1000,2025-06-20,Direct
3752,"Miller, Conrad and Davis",AUS,51-200,07/04/2024,Meta Ads
3753,White Inc,US,51-200,03-Jul-2023,LinkedIn Ads
3754,Stewart Ltd,U.K.,201-1000,08/01/2023,Referral
3755,Wang Inc,India,11-50,2024-01-16,Google Ads
3756,Little Group,U.S.A,1-10,07/06/2024,Direct
3757,Wiley and Sons,United States,51-200,08/03/2025,
3758,Hood-May,United States,11-50,06/05/2025,Google Ads
3759,Burgess Ltd,USA,51-200,2024-12-02,Google Ads
3760,Collins Group,US,11-50,05/03/2024,Direct
3761,"Mitchell, Ramirez and Cunningham",U.S.A,1-10,04/17/2024,Meta Ads
3762,Perez-Lopez,USA,1-10,11/08/2025,Referral
3763,Thompson LLC,USA,1-10,2023-07-28,Referral
3764,Wolfe-Baker,US,51-200,10/19/2023,Meta Ads
3765,Kelly-Cox,USA,1-10,27/01/2024,Referral
3766,"Mills, Gallegos and Mcdaniel",U.K.,11-50,2025-03-27,Direct
3767,Johnson PLC,USA,1-10,2025-06-19,LinkedIn Ads
3768,Moore-Carroll,Britain,11-50,28-Feb-2025,Referral
3769,"Hamilton, Brewer and Fleming",AUS,1-10,21/09/2024,Referral
3770,Clark-Lyons,UK,1-10,06/10/2025,Meta Ads
3771,"Arnold, Paul and Adams",U.S.A,11-50,05/12/2025,Organic Search
3772,"Ayala, Scott and Mcdonald",Bharat,1-10,19/03/2023,LinkedIn Ads
3773,Weeks PLC,India,1-10,02/01/2025,Google Ads
3774,"Welch, Alvarez and Mcdonald",CA,51-200,06/15/2023,
3775,Watson-Gray,Britain,11-50,03/17/2023,LinkedIn Ads
3776,"Valenzuela, Morris and Garcia",US,11-50,2025-12-25,Google Ads
3777,Booth-Smith,Australia,11-50,18/04/2024,Google Ads
3778,Alvarez-Rogers,US,11-50,22/12/2024,LinkedIn Ads
3779,Lopez LLC,Britain,11-50,2024-04-11,Meta Ads
3780,Martin-Payne,US,51-200,18-Oct-2024,Meta Ads
3781,Gonzales PLC,U.S.A,,2023-04-30,Google Ads
3782,Watkins-Neal,USA,201-1000,15/08/2025,Meta Ads
3783,"Ross, Flowers and King",U.S.A,1-10,02/08/2025,Organic Search
3784,Burke-Olson,U.S.A,11-50,2024-07-02,Organic Search
3785,Evans-Arellano,Bharat,1-10,2023-09-11,Google Ads
3786,Hines PLC,India,11-50,12/11/2023,Meta Ads
3787,Fisher LLC,Bharat,11-50,01/01/2025,Organic Search
3788,"Morales, Johnson and Hunt",Bharat,11-50,17-Feb-2023,LinkedIn Ads
3789,Tanner-Sanford,Bharat,1-10,09-Aug-2023,Meta Ads
3790,"Gonzalez, Compton and Walton",U.K.,201-1000,06/06/2024,Referral
3791,Alvarado Inc,India,,10/28/2024,Direct
3792,Parker and Sons,United States,11-50,2024-01-27,Referral
3793,Ellis-Martin,UK,1-10,06/30/2025,Referral
3794,Hopkins and Sons,UK,1-10,2025-10-27,Google Ads
3795,Turner Inc,Britain,11-50,28/07/2024,Organic Search
3796,Young and Sons,USA,1-10,03/01/2025,LinkedIn Ads
3797,Davis-Sanchez,AU,11-50,2024-12-29,
3798,"Peters, Rowe and Smith",US,,2025-05-09,Meta Ads
3799,Cooper Group,U.S.A,11-50,2024-06-15,LinkedIn Ads
3800,"Mcdaniel, Hale and Durham",UK,1-10,12/30/2023,Meta Ads
3801,"Bennett, Ford and Sanchez",IN,51-200,2025-04-17,Organic Search
3802,Hughes LLC,US,1-10,09/09/2023,Organic Search
3803,Ross LLC,Bharat,1-10,2025-04-01,Referral
3804,Weiss-Cross,India,11-50,2023-12-09,Referral
3805,Carlson-Ferguson,United States,1-10,2023-05-21,Meta Ads
3806,Freeman-Yang,Canada,51-200,2025-02-27,Organic Search
3807,"Johnson, Blackwell and Thompson",U.S.A,1-10,04/02/2025,Meta Ads
3808,Wood LLC,AU,11-50,2025-04-23,Google Ads
3809,"Morrow, Bishop and Walton",United Kingdom,11-50,29-Sep-2024,Google Ads
3810,Brewer and Sons,United States,1-10,2025-05-15,Direct
3811,Lopez-Clark,IN,1-10,23-Dec-2024,Google Ads
3812,Davis-Cruz,United States,11-50,12-Mar-2024,Organic Search
3813,Simmons LLC,U.K.,1-10,2025-02-28,LinkedIn Ads
3814,Hughes-Nicholson,USA,51-200,2025-04-28,Organic Search
3815,Green Group,CA,11-50,05/31/2023,LinkedIn Ads
3816,Martin Ltd,United States,201-1000,17/06/2023,Organic Search
3817,"Flowers, Marshall and Miller",AU,1-10,03/29/2024,Google Ads
3818,"Oconnor, Rios and Sullivan",UK,11-50,02-May-2023,Google Ads
3819,Martin and Sons,Bharat,51-200,10/31/2025,Direct
3820,"Hunter, Parks and Smith",Bharat,201-1000,08/04/2025,
3821,"Choi, Morales and Wise",USA,,11-Apr-2023,Referral
3822,Coleman-Harmon,Bharat,1-10,2023-01-28,Organic Search
3823,Munoz Group,IN,1-10,07/29/2023,Referral
3824,"Watson, Wells and Rogers",U.K.,11-50,28-Jul-2024,
3825,"Bonilla, Rodriguez and White",AU,11-50,03/13/2023,Google Ads
3826,Schmidt-Reyes,UK,11-50,14-Dec-2024,Google Ads
3827,"Miller, Smith and Vaughan",USA,1-10,02/02/2023,Meta Ads
3828,"Lawrence, Gonzalez and Hess",Canada,51-200,10/09/2024,Organic Search
3829,"Brennan, Graham and Marshall",Bharat,201-1000,25-Jun-2023,Referral
3830,Martinez Group,Britain,11-50,10-Sep-2023,Meta Ads
3831,Richardson-Small,United Kingdom,1000+,10/03/2023,Direct
3832,"Wood, Simmons and Leonard",Canada,51-200,09/05/2023,Meta Ads
3833,Daniels and Sons,USA,11-50,09/23/2024,Google Ads
3834,Kelly-Smith,United Kingdom,11-50,13-Sep-2023,Meta Ads
3835,Evans-Johnson,United States,51-200,15/01/2025,LinkedIn Ads
3836,Howard Inc,US,1000+,2024-01-03,Meta Ads
3837,"Rodgers, Wright and Miller",US,51-200,06/12/2025,
3838,Martinez and Sons,United States,51-200,26/11/2024,Google Ads
3839,"Snyder, Orozco and Reed",United States,51-200,21-Jan-2024,LinkedIn Ads
3840,Barker-Sanchez,Bharat,1-10,2024-04-15,Google Ads
3841,"Hoover, Carroll and Williams",United States,201-1000,28/10/2023,Organic Search
3842,Watson-Thomas,IN,1-10,06/03/2023,Google Ads
3843,"Little, Macias and Reyes",U.K.,51-200,08/02/2024,Organic Search
3844,"Miller, Pennington and Curry",IN,51-200,03/04/2023,Google Ads
3845,Morales-White,USA,11-50,2025-10-04,Organic Search
3846,"Scott, Delgado and Andrade",United Kingdom,51-200,03/29/2023,Organic Search
3847,Sanford-Leon,U.S.A,51-200,29-Nov-2025,Referral
3848,"Green, Turner and Palmer",U.S.A,1000+,07/13/2025,Referral
3849,Benson Inc,US,11-50,10/25/2025,LinkedIn Ads
3850,Berry-Lewis,Australia,1-10,06-Oct-2024,Organic Search
3851,Hill-Barker,U.S.A,51-200,14/12/2025,Referral
3852,Hill Ltd,US,11-50,2024-04-16,LinkedIn Ads
3853,Jacobs and Sons,CA,11-50,23/03/2025,
3854,"Mitchell, Smith and Clark",Britain,1-10,04/09/2024,
3855,Sandoval-Hill,U.S.A,1-10,10/03/2024,Organic Search
3856,George-Daugherty,UK,11-50,2023-07-30,Referral
3857,Davis-Walker,U.K.,1-10,2023-06-18,Direct
3858,"Nguyen, Brown and Roberts",U.S.A,1-10,06/17/2023,Meta Ads
3859,"Lynch, Murray and Fisher",CA,1-10,08/02/2025,Direct
3860,"Murphy, Price and Spears",United States,1-10,01/12/2025,Referral
3861,Cooper LLC,U.S.A,,15-Aug-2025,Google Ads
3862,Carson-Hernandez,US,11-50,10/13/2025,Organic Search
3863,"Porter, Patel and Jackson",Bharat,11-50,2025-12-22,Google Ads
3864,Scott-Johnson,Canada,11-50,08/25/2023,Organic Search
3865,"Faulkner, Welch and Hoffman",UK,1-10,20/11/2025,
3866,Miller-Adkins,USA,1-10,12/09/2023,Referral
3867,"Wood, Carter and Stewart",U.S.A,51-200,28/02/2024,Direct
3868,"Mcdonald, Moore and Richards",Bharat,1-10,08/06/2025,LinkedIn Ads
3869,"Bell, Reynolds and Forbes",U.S.A,11-50,2025-02-27,Direct
3870,Potter LLC,IN,1000+,12/02/2025,Google Ads
3871,"Manning, Fritz and Brooks",USA,1-10,09/18/2023,Referral
3872,"Anderson, Lawson and Atkinson",AU,11-50,04-Dec-2023,Referral
3873,Foster and Sons,India,1-10,02/26/2024,Google Ads
3874,Duncan and Sons,United Kingdom,,03-Apr-2025,Direct
3875,Wang Ltd,Canada,1-10,08-Jan-2024,Organic Search
3876,Pierce-Bell,United Kingdom,1000+,19-Aug-2023,Organic Search
3877,Barnes PLC,US,1-10,2024-01-07,Referral
3878,Flores-Cox,United Kingdom,11-50,2024-09-20,Organic Search
3879,Beck Ltd,U.S.A,11-50,23-Nov-2024,Direct
3880,"Gill, Stewart and Nichols",U.K.,1-10,2023-12-08,Google Ads
3881,Perez-Powell,U.S.A,201-1000,02/01/2024,Meta Ads
3882,Mitchell-Middleton,Britain,11-50,2025-09-02,Organic Search
3883,Bradshaw and Sons,US,11-50,2023-07-02,Direct
3884,Roberts-Patel,CA,11-50,2024-01-02,LinkedIn Ads
3885,Hines-Douglas,IN,,11/04/2025,
3886,"Solomon, Reyes and Delgado",IN,11-50,09/22/2024,Google Ads
3887,Jenkins-Fields,CA,51-200,2023-11-17,
3888,"Walker, Lynch and Gordon",AU,1-10,17-Mar-2025,Direct
3889,Greene Ltd,AU,1-10,2023-02-07,Organic Search
3890,Dougherty-Nguyen,U.S.A,11-50,04/04/2024,Direct
3891,Jackson Ltd,UK,11-50,2025-03-03,Direct
3892,Cohen-Crane,Australia,1-10,07/27/2025,
3893,Paul Ltd,Britain,201-1000,21-Nov-2023,Direct
3894,Arnold-Boyer,U.S.A,1-10,05-Feb-2024,Referral
3895,Ellis Ltd,United States,51-200,08/13/2025,Google Ads
3896,Thompson Ltd,U.S.A,1-10,11/06/2025,LinkedIn Ads
3897,Morris LLC,India,1-10,12/08/2025,Organic Search
3898,Kline and Sons,CA,51-200,08/23/2024,Direct
3899,"Murray, Sanchez and Morrison",U.S.A,1-10,04/15/2023,Google Ads
3900,Robles Group,AUS,51-200,03/17/2025,Referral
3901,"Davidson, Lara and Massey",US,1000+,26/06/2024,Organic Search
3902,Sanchez Ltd,U.S.A,201-1000,2024-06-01,Organic Search
3903,Smith Inc,India,,06/25/2025,Organic Search
3904,"Rhodes, Camacho and Cowan",USA,1-10,13-Jun-2024,Google Ads
3905,Jones-Butler,United Kingdom,11-50,14-Sep-2025,Meta Ads
3906,Ware-Medina,Canada,51-200,2024-01-18,Google Ads
3907,"Frank, Holland and Ferguson",IN,,01-Mar-2023,LinkedIn Ads
3908,Gonzales Ltd,United States,1-10,02-Mar-2025,Referral
3909,Carter Group,USA,11-50,04/14/2025,Google Ads
3910,"Mack, Cox and Moran",US,11-50,03/19/2025,Organic Search
3911,"Soto, Alexander and Cobb",AU,1-10,18/03/2023,Referral
3912,Thomas LLC,AU,1-10,29-Aug-2025,
3913,"Molina, Rodriguez and Jackson",Australia,201-1000,04/20/2023,Google Ads
3914,Douglas-Thomas,Australia,1-10,11/02/2024,Meta Ads
3915,Pope and Sons,Britain,11-50,2024-02-19,
3916,Davis-May,USA,11-50,20/10/2024,Organic Search
3917,Ellis Ltd,Australia,51-200,05/12/2024,Referral
3918,Goodwin-Sherman,India,201-1000,04/06/2025,LinkedIn Ads
3919,Phillips-Wallace,United States,11-50,24/11/2023,Google Ads
3920,Lyons-Carroll,UK,11-50,20-Jan-2024,Meta Ads
3921,"Johnson, Taylor and Boyd",Canada,201-1000,2024-02-29,Google Ads
3922,Walker LLC,United States,11-50,29-Sep-2025,Referral
3923,"Cox, Carter and Duffy",United States,1-10,25-May-2025,LinkedIn Ads
3924,Bradley LLC,U.K.,1000+,15-Nov-2025,Referral
3925,Marquez-Nunez,Britain,,03-Nov-2024,Organic Search
3926,Manning Ltd,IN,11-50,14/01/2024,Organic Search
3927,Thomas LLC,IN,1-10,08-Jun-2024,Direct
3928,Scott-Perez,Bharat,201-1000,30-Jun-2024,Direct
3929,Aguilar and Sons,Canada,1-10,19-Feb-2023,Google Ads
3930,"Smith, Diaz and Romero",U.K.,,13/11/2023,Organic Search
3931,"Sullivan, Montgomery and Jackson",United States,11-50,24/09/2023,Organic Search
3932,Schneider-Matthews,USA,11-50,18/05/2024,Direct
3933,"Edwards, Brooks and Grimes",United States,1-10,12/24/2024,Referral
3934,Wong-Harrell,USA,1-10,2023-02-22,Referral
3935,Thompson-Prince,U.K.,1-10,09/01/2023,Google Ads
3936,Barnett Inc,Bharat,201-1000,2025-02-26,Google Ads
3937,Walker-Clark,India,201-1000,01-May-2024,Google Ads
3938,Ramirez Ltd,India,11-50,23/11/2025,Referral
3939,Santos LLC,UK,51-200,2024-07-08,Meta Ads
3940,Stevens-Durham,United States,11-50,18/11/2023,Referral
3941,Larsen PLC,U.K.,11-50,27-Sep-2023,Referral
3942,Figueroa LLC,U.S.A,51-200,07-May-2025,
3943,"Johnson, Sims and Crane",UK,201-1000,20-Apr-2023,Google Ads
3944,"Jones, Tran and Nichols",AUS,11-50,24-Oct-2025,
3945,"Medina, Miller and Yates",U.K.,201-1000,24/08/2023,Referral
3946,Knight-Wright,IN,51-200,04/13/2025,
3947,Robles-White,U.K.,51-200,10-Dec-2024,Organic Search
3948,"Mathews, Perez and Love",AU,1-10,12/11/2025,Google Ads
3949,Williams PLC,U.K.,11-50,06-Sep-2024,Referral
3950,Arnold-Davis,USA,1-10,27/01/2025,Organic Search
3951,Quinn Inc,AU,,23-May-2024,LinkedIn Ads
3952,Mills Inc,AUS,11-50,05-Aug-2024,Meta Ads
3953,Perez PLC,Canada,11-50,06/12/2025,Google Ads
3954,"Woods, Garcia and Keith",US,,01/15/2025,Meta Ads
3955,Flores Ltd,U.K.,11-50,12/02/2023,Google Ads
3956,Gonzalez Inc,Britain,11-50,2025-03-24,Referral
3957,Miller-Gonzalez,India,1-10,19-Jul-2024,
3958,"Lawrence, George and Evans",US,11-50,19-Nov-2024,Referral
3959,Perkins Inc,AUS,51-200,10/06/2025,Direct
3960,"Tanner, Waters and Lee",U.S.A,11-50,2025-04-29,Google Ads
3961,"Mendez, Bryant and Smith",United States,,03/03/2023,Referral
3962,Guzman-Vasquez,US,11-50,08/23/2025,Referral
3963,Murphy Group,UK,11-50,11/03/2025,Referral
3964,"Campbell, Brewer and Baker",AU,1-10,10-May-2025,Organic Search
3965,"Wright, Hill and Hoffman",India,1-10,2023-06-30,Meta Ads
3966,Garrett-Rodriguez,US,1-10,24/02/2024,
3967,Freeman LLC,Bharat,51-200,2024-05-01,Direct
3968,"Ruiz, Martin and Jones",United States,11-50,2024-04-28,Organic Search
3969,Chambers-Davis,UK,1-10,12/17/2025,Direct
3970,Peterson-Mcdaniel,IN,1-10,2025-04-07,Referral
3971,Lee Inc,U.K.,51-200,11/15/2025,Google Ads
3972,Lewis PLC,US,51-200,11/01/2023,
3973,Flores-Moreno,India,51-200,07-Dec-2023,Organic Search
3974,Cohen PLC,Britain,51-200,06/27/2025,Meta Ads
3975,Duncan and Sons,United Kingdom,201-1000,18-Sep-2024,Meta Ads
3976,Moore-Miranda,US,51-200,07-Nov-2024,LinkedIn Ads
3977,Phelps PLC,USA,,02/14/2025,Organic Search
3978,"Moore, Frye and Zavala",U.S.A,11-50,2025-03-10,Direct
3979,"Larson, Butler and Barber",Bharat,51-200,08/01/2024,Organic Search
3980,Cantu Group,U.S.A,1-10,09-Oct-2023,Google Ads
3981,Wood-Torres,U.S.A,1-10,12-May-2023,LinkedIn Ads
3982,"Gomez, Mcgee and Cole",UK,201-1000,16-Apr-2023,Referral
3983,Elliott-Farmer,IN,51-200,03/28/2025,Organic Search
3984,Gill Group,United Kingdom,201-1000,04/21/2023,Meta Ads
3985,Schmitt LLC,IN,1-10,05/19/2025,Meta Ads
3986,"Trujillo, Proctor and Wang",Canada,1-10,14/08/2025,LinkedIn Ads
3987,Cardenas and Sons,AUS,1-10,12/30/2023,Meta Ads
3988,Bates LLC,Britain,201-1000,2023-07-24,Google Ads
3989,Wall-Johnson,U.K.,51-200,14-Feb-2023,LinkedIn Ads
3990,Gibbs-Nguyen,AU,1-10,16/10/2024,Google Ads
3991,"Stevenson, Salinas and Williamson",AU,201-1000,22/10/2025,LinkedIn Ads
3992,Gates-Rodriguez,U.S.A,51-200,04/08/2023,Google Ads
3993,Martin Ltd,United States,1-10,02-Oct-2025,Meta Ads
3994,David-Watkins,US,11-50,2025-04-12,Organic Search
3995,Harrington Group,IN,1-10,29/05/2025,Google Ads
3996,"Moyer, Mccarthy and Wright",United States,11-50,2025-09-18,Referral
3997,"Willis, Brown and Brown",United Kingdom,201-1000,11/10/2023,Direct
3998,Hill-Wood,USA,1-10,2025-07-30,Direct
3999,Rodriguez-Taylor,United States,11-50,09/16/2023,Google Ads
4000,"Jones, Rowland and Oconnor",United States,1-10,26-Dec-2023,LinkedIn Ads
4001,"Barnett, Rogers and Snyder",India,11-50,05-Jun-2025,Referral
4002,"CHANG, AYERS AND BUCKLEY",India,201-1000,08-Dec-2025,Google Ads
4003, Williams-Moses,USA,1000+,30/05/2025,Direct
4004,melton inc,Canada,11-50,03/16/2025,Organic Search
4005,Bates LLC ,U.S.A,11-50,30-Oct-2023,Meta Ads
4006, Weaver-Rubio,U.S.A,11-50,01-Sep-2025,Google Ads
4007,Evans-Carter ,United States,1-10,25/06/2025,LinkedIn Ads
4008,"Thompson, Moore and Castro ",CA,51-200,14/01/2025,Referral
4009,"Baker, Martin and Singleton ",U.S.A,1-10,02/12/2025,Organic Search
4010,adams-clayton,USA,1-10,19-Aug-2025,Google Ads
4011," Mckee, Gardner and Davenport",U.K.,1000+,01/22/2024,Google Ads
4012," Reyes, Gonzalez and Gomez",Canada,11-50,2023-04-13,Google Ads
4013,hull ltd,United States,1-10,2025-06-01,Direct
4014,PROCTOR-TAYLOR,US,11-50,2024-09-06,Google Ads
4015,"wright, ramos and bennett",CA,1-10,2023-03-25,Meta Ads
4016, Tate Ltd,CA,11-50,08/01/2025,Google Ads
4017, Marshall-Elliott,UK,11-50,12/12/2023,Google Ads
4018,MARSHALL-RUSSELL,Australia,1-10,10/09/2025,LinkedIn Ads
4019,brock and sons,USA,1-10,2025-11-04,LinkedIn Ads
4020, Mendoza-Garza,USA,11-50,2024-10-21,LinkedIn Ads
4021,Taylor PLC ,Bharat,11-50,16-Aug-2024,Organic Search
4022,"GREENE, GONZALEZ AND JOHNSON",U.S.A,201-1000,01/03/2024,Google Ads
4023,JOHNSON AND SONS,IN,51-200,05/23/2024,Organic Search
4024,EDWARDS LTD,US,1-10,04/25/2025,Google Ads
4025,"Kim, Campbell and Oliver ",Australia,11-50,06/11/2023,Referral
4026, Guerrero Inc,United States,51-200,06/09/2025,Google Ads
4027,"Branch, Torres and Oliver",United States,51-200,2023-07-03,Google Ads
4028," Anderson, Brown and Green",Bharat,1-10,29/04/2025,Organic Search
4029,ROMERO GROUP,IN,1-10,02-Feb-2023,Meta Ads
4030, Moss LLC,Bharat,11-50,01-Apr-2025,Meta Ads
4031,White L.L.C.,UK,51-200,12/03/2023,Referral
4032,GILES LTD,U.S.A,11-50,09/06/2023,Direct
4033,"Smith, Garrison and Thomas ",United Kingdom,51-200,10/19/2023,Google Ads
4034," Aguirre, Franklin and Snyder",CA,11-50,2023-05-22,LinkedIn Ads
4035,GARNER-THORNTON,India,1-10,2023-09-29,LinkedIn Ads
4036,DALTON-NGUYEN,Bharat,1000+,14/12/2024,Meta Ads
4037,small-anderson,USA,51-200,23-Apr-2023,Google Ads
4038,WHITE LLC,U.K.,11-50,10/30/2024,Organic Search
4039,Delgado Inc,U.S.A,51-200,12/07/2023,Referral
4040,"ORTEGA, SOLIS AND WARNER",Britain,1-10,2024-01-19,Referral
4041," Vang, Stanley and Valdez",United States,1-10,05/16/2025,
4042," Simmons, Dickson and Rogers",USA,51-200,10-May-2024,Organic Search
4043,Fisher-Washington,USA,1-10,2024-04-09,Google Ads
4044,"soto, vaughn and griffin",Australia,51-200,08-Apr-2024,LinkedIn Ads
4045,combs-miller,US,1000+,16/12/2025,Meta Ads
4046,martinez-massey,United Kingdom,1-10,2023-06-01,Organic Search
4047,Johnson Inc ,Bharat,11-50,09/10/2024,Meta Ads
4048,aguilar and sons,Canada,1-10,19-Feb-2023,Google Ads
4049,"Berger, Fields and Smith",Canada,51-200,2024-10-07,Google Ads
4050,jones ltd,U.S.A,1-10,26/03/2025,LinkedIn Ads
4051,thompson-wright,United Kingdom,11-50,09/10/2024,
4052,PERRY-DAVIS,AU,201-1000,04/01/2025,Google Ads
4053,Figueroa Inc ,Bharat,51-200,11/05/2023,Google Ads
4054,"Moore, Price and Ward ",AUS,,08-Oct-2025,
4055,Cox L.L.C.,US,51-200,22/05/2025,
4056,Keller Ltd ,Canada,,2025-09-15,Referral
4057,Durham-Shaw,Bharat,1-10,09/30/2023,Organic Search
4058,"Herman, Bailey and Richmond ",USA,11-50,18-May-2025,Meta Ads
4059,DAVIDSON AND SONS,Australia,11-50,2025-05-14,Referral
4060," Bass, Anderson and Taylor",USA,11-50,20/12/2023,
4061,"Miller, Davis and Anderson ",Britain,1-10,01/02/2024,Meta Ads
