customer_id,company_name,country,company_size_band,signup_date,acquisition_channel,signup_date_ambiguous
3364,"Best, Humphrey and Pittman",United Kingdom,1-10,2024-10-25,Google Ads,False
3365,Contreras-Henry,United States,51-200,2023-10-29,,False
3366,"Myers, Howard and Castillo",United States,1-10,2024-07-10,Meta Ads,False
3367,Montes-Nguyen,United States,11-50,2025-04-11,Referral,False
3368,"Coleman, Thompson and Huber",United States,,2025-05-07,Google Ads,True
3369,"Wilson, Terry and Bush",United States,51-200,2024-08-21,Direct,False
3370,Larsen-Shields,United Kingdom,201-1000,2023-10-18,Organic Search,False
3371,"Jenkins, Young and Carter",United Kingdom,1-10,2024-06-15,Direct,False
3372,"Lewis, Rosales and Ortiz",United States,51-200,2025-10-21,Organic Search,False
3373,"Ingram, Green and Stewart",India,11-50,2025-06-04,Direct,False
3374,Lamb-Coleman,India,11-50,2023-05-31,Google Ads,False
3375,Gaines-Adams,United States,,2023-11-02,LinkedIn Ads,True
3376,"Robinson, Fields and Williams",India,11-50,2024-11-28,Organic Search,False
3377,Ortiz-Armstrong,Canada,11-50,2023-06-08,Google Ads,False
3378,Herrera Ltd,India,1-10,2025-08-13,Direct,False
3379,Gould PLC,Canada,51-200,2025-08-15,Organic Search,False
3380,"Rivera, Jacobs and Smith",United Kingdom,1-10,2023-05-24,Organic Search,False
3381,"Smith, Gray and Deleon",India,51-200,2025-06-08,LinkedIn Ads,False
3382,Barr-Wang,United States,11-50,2024-09-02,Meta Ads,True
3383,"Brown, Williams and Clark",United States,11-50,2025-01-11,Meta Ads,False
3384,"Gonzalez, Moore and Nichols",United States,11-50,2023-11-17,Organic Search,False
3385,"Perez, Solis and Lozano",India,11-50,2024-08-23,Referral,False
3386,Gutierrez-Tran,United Kingdom,11-50,2023-05-15,Meta Ads,False
3387,Case Inc,Australia,51-200,2025-02-21,Direct,False
3388,Fischer PLC,United Kingdom,,2024-03-28,Organic Search,False
3389,Mason Group,Canada,51-200,2023-07-25,Google Ads,False
3390,Moore LLC,India,11-50,2024-01-09,Direct,False
3391,Hess Group,United Kingdom,11-50,2023-01-24,LinkedIn Ads,False
3392,"Morales, Cardenas and Mcdowell",United States,1000+,2025-12-16,Meta Ads,False
3393,"Warner, Oconnor and Smith",Australia,11-50,2024-10-23,Organic Search,False
3394,"Greer, Jacobs and Hernandez",India,1-10,2024-12-23,Organic Search,False
3395,"Chapman, Myers and Decker",India,11-50,2024-04-28,Google Ads,False
3396,Glover-Coleman,United Kingdom,1-10,2025-06-04,LinkedIn Ads,False
3397,"Johnson, Hill and Harris",United States,11-50,2025-10-27,Referral,False
3398,Costa-Johnston,India,11-50,2023-12-27,Google Ads,False
3399,Carter-Davis,India,51-200,2025-01-14,Meta Ads,False
3400,Hoffman-Webb,Canada,1-10,2023-02-09,Referral,True
3401,"Ferguson, Sanchez and Smith",India,1-10,2024-12-11,LinkedIn Ads,True
3402,Luna-Bean,United States,1-10,2024-03-29,Direct,False
3403,"Klein, Chavez and Lane",United States,1-10,2025-05-16,Referral,False
3404,Wood-Hart,United States,,2024-01-26,LinkedIn Ads,False
3405,"Collins, Thomas and Soto",United States,1-10,2025-03-29,Google Ads,False
3406,"Wright, Thomas and Jensen",United Kingdom,201-1000,2025-01-18,,False
3407,Mills-Franco,India,1-10,2023-04-18,Google Ads,False
3408,Jenkins-Yang,Canada,1-10,2024-09-17,Organic Search,False
3409,"George, Savage and Adams",United States,51-200,2025-11-11,Google Ads,False
3410,Fischer Group,Australia,201-1000,2024-12-08,Meta Ads,False
3411,"Porter, Chung and Young",India,11-50,2023-05-21,Referral,False
3412,Fletcher-Robertson,United States,11-50,2025-03-14,Google Ads,False
3413,"Haney, Miller and Garcia",Canada,1-10,2024-05-18,Referral,False
3414,"Jones, Martinez and Smith",India,201-1000,2025-01-16,Organic Search,False
3415,"Goodman, Martin and Kim",United Kingdom,1-10,2024-02-10,Google Ads,True
3416,Jackson-Pratt,United Kingdom,11-50,2025-05-10,LinkedIn Ads,True
3417,Taylor-Sawyer,India,201-1000,2023-02-19,LinkedIn Ads,False
3418,Ross-Phillips,United States,51-200,2025-05-05,Referral,True
3419,Forbes-Cortez,Australia,11-50,2025-10-22,LinkedIn Ads,False
3420,"Nelson, Morris and Preston",India,11-50,2024-05-12,Google Ads,False
3421,"Santos, Thomas and Mills",United States,201-1000,2025-11-05,,True
3422,Lang Ltd,United States,,2023-11-25,Google Ads,False
3423,Stone-King,India,51-200,2023-01-04,Direct,False
3424,Clark-Rivera,United Kingdom,,2025-07-27,LinkedIn Ads,False
3425,"Cortez, Phelps and Taylor",Canada,51-200,2023-04-12,Organic Search,False
3426,"Espinoza, Wells and Stewart",United States,1000+,2024-12-10,Organic Search,False
3427,Collins and Sons,United States,11-50,2024-06-23,Direct,False
3428,Benson PLC,United Kingdom,51-200,2024-11-22,Referral,False
3429,Rivera-Brown,United States,1-10,2025-04-03,Meta Ads,False
3430,Wheeler-Jones,Canada,11-50,2024-03-05,Google Ads,False
3431,"Hansen, Perez and Fuller",United Kingdom,51-200,2024-05-06,Organic Search,True
3432,"Daniel, Richardson and Wang",United States,1-10,2025-09-12,Referral,False
3433,Hoffman-May,United Kingdom,201-1000,2023-01-26,Google Ads,False
3434,Cross LLC,Canada,1-10,2024-11-21,Organic Search,False
3435,Robles PLC,United Kingdom,11-50,2024-03-03,LinkedIn Ads,True
3436,"Miranda, Rivera and Ingram",United States,11-50,2023-07-19,Google Ads,False
3437,"Jacobs, Levy and Mclaughlin",United Kingdom,1-10,2023-02-26,Google Ads,False
3438,"Barnett, Kennedy and Jackson",India,11-50,2023-06-02,Direct,True
3439,Hays Inc,United States,51-200,2025-04-26,Google Ads,False
3440,"Thomas, Martin and Baxter",United States,1-10,2023-11-18,Google Ads,False
3441,Miller-Booker,United States,1-10,2024-05-26,,False
3442,Ortega-Murphy,India,1-10,2023-07-29,Google Ads,False
3443,"Wolf, Allen and Long",Australia,201-1000,2025-11-23,Google Ads,False
3444,Mccarthy-Kelly,United States,11-50,2025-04-04,Organic Search,True
3445,"Stewart, Miller and Jacobs",United Kingdom,11-50,2025-12-15,Referral,False
3446,Moses Ltd,India,1-10,2023-06-19,LinkedIn Ads,False
3447,Dawson-Larsen,United States,1-10,2023-01-31,Referral,False
3448,"Alexander, Neal and King",United Kingdom,51-200,2024-01-27,Google Ads,False
3449,Grant Group,United States,51-200,2023-05-31,,False
3450,"Bailey, Johnson and Diaz",United States,201-1000,2023-07-09,Referral,True
3451,Townsend-Reed,United States,1-10,2023-02-20,Direct,False
3452,Lewis-Castro,Australia,51-200,2023-09-14,Referral,False
3453,"Cowan, Gonzalez and Ward",Australia,11-50,2025-09-22,Organic Search,False
3454,Davis-Wood,United States,1-10,2024-07-29,Referral,False
3455,Johnson-Hill,United States,51-200,2023-06-25,Google Ads,False
3456,Sanders-Forbes,United States,11-50,2023-03-20,LinkedIn Ads,False
3457,"King, Garrett and Maddox",Australia,1-10,2025-07-17,Organic Search,False
3458,Roy Group,United States,51-200,2024-06-21,Meta Ads,False
3459,"Chen, Henry and Wells",United States,1-10,2025-07-26,Direct,False
3460,"Christensen, Aguirre and Johnson",India,1-10,2024-03-31,Direct,False
3461,Salazar Ltd,United States,11-50,2024-05-20,Organic Search,False
3462,Thornton and Sons,United States,,2024-07-09,Referral,True
3463,Ramos Ltd,United States,1-10,2023-04-04,Direct,False
3464,Edwards PLC,United States,1-10,2024-11-11,Referral,False
3465,Lucero-Lee,United States,1-10,2023-02-13,LinkedIn Ads,False
3466,"Mclaughlin, Cook and Powers",Australia,11-50,2025-11-28,LinkedIn Ads,False
3467,Hurst-Jackson,United Kingdom,1000+,2023-02-21,Direct,False
3468,"Bowen, Diaz and Smith",United Kingdom,1-10,2025-09-11,Direct,False
3469,"Powell, Monroe and Caldwell",United Kingdom,201-1000,2023-08-15,Google Ads,False
3470,Lee PLC,Australia,11-50,2024-07-23,Google Ads,False
3471,Daniel Inc,Canada,51-200,2024-11-15,LinkedIn Ads,False
3472,Ramos LLC,India,1000+,2025-04-13,Direct,False
3473,"Gonzalez, Wagner and Thompson",United Kingdom,51-200,2024-03-08,Meta Ads,False
3474,"Wilkinson, Everett and Collins",United States,11-50,2025-02-26,Direct,False
3475,"Bell, Peterson and Carroll",Canada,1-10,2025-07-23,Direct,False
3476,"Miller, Conrad and Davis",India,1-10,2023-11-13,LinkedIn Ads,False
3477,Wang Inc,India,51-200,2024-12-15,Meta Ads,False
3478,Little Group,Australia,11-50,2025-03-05,,True
3479,Wiley and Sons,United States,201-1000,2023-09-12,LinkedIn Ads,False
3480,Hood-May,United Kingdom,11-50,2025-01-15,Google Ads,False
3481,Burgess Ltd,India,11-50,2023-09-06,Meta Ads,True
3482,"Mitchell, Ramirez and Cunningham",Canada,11-50,2024-06-22,LinkedIn Ads,False
3483,Perez-Lopez,United States,11-50,2024-11-02,Google Ads,True
3484,Wolfe-Baker,United States,51-200,2025-08-31,Direct,False
3485,Kelly-Cox,Canada,1-10,2025-01-11,,False
3486,"Mills, Gallegos and Mcdaniel",India,1000+,2025-03-08,Google Ads,False
3487,Moore-Carroll,India,1-10,2023-04-24,,False
3488,"Hamilton, Brewer and Fleming",United States,1000+,2024-05-31,Organic Search,False
3489,Clark-Lyons,Australia,51-200,2023-04-07,Organic Search,False
3490,"Arnold, Paul and Adams",India,51-200,2023-04-15,Organic Search,False
3491,"Ayala, Scott and Mcdonald",United Kingdom,1-10,2024-03-22,Meta Ads,False
3492,Weeks PLC,Canada,201-1000,2025-04-25,Direct,False
3493,"Welch, Alvarez and Mcdonald",India,51-200,2023-05-28,LinkedIn Ads,False
3494,Watson-Gray,United States,51-200,2025-12-13,Meta Ads,False
3495,"Valenzuela, Morris and Garcia",India,51-200,2024-02-04,Google Ads,True
3496,Booth-Smith,India,1-10,2025-03-11,,True
3497,Alvarez-Rogers,United Kingdom,1-10,2024-05-14,Referral,False
3498,Lopez LLC,India,51-200,2023-10-14,LinkedIn Ads,False
3499,Martin-Payne,Australia,11-50,2023-12-25,Organic Search,False
3500,Watkins-Neal,Australia,1-10,2024-01-17,Direct,False
3501,"Ross, Flowers and King",India,51-200,2024-05-23,Organic Search,False
3502,Burke-Olson,United Kingdom,1-10,2023-06-02,Direct,False
3503,Evans-Arellano,India,1-10,2023-02-20,LinkedIn Ads,False
3504,Hines PLC,United Kingdom,51-200,2025-03-06,Google Ads,False
3505,Fisher LLC,United States,51-200,2023-07-20,Google Ads,False
3506,"Morales, Johnson and Hunt",United Kingdom,1-10,2025-04-24,Organic Search,False
3507,Tanner-Sanford,United States,,2025-11-07,LinkedIn Ads,False
3508,"Gonzalez, Compton and Walton",India,11-50,2025-09-29,Google Ads,False
3509,Alvarado Inc,India,201-1000,2025-09-28,Meta Ads,False
3510,Parker and Sons,United States,51-200,2024-05-07,Google Ads,True
3511,Hopkins and Sons,Canada,1-10,2023-01-25,LinkedIn Ads,False
3512,Turner Inc,Australia,1-10,2023-07-31,Direct,False
3513,Young and Sons,United States,,2023-03-29,Direct,False
3514,Davis-Sanchez,United Kingdom,1000+,2024-06-01,Organic Search,True
3515,"Peters, Rowe and Smith",India,51-200,2025-08-24,LinkedIn Ads,False
3516,"Mcdaniel, Hale and Durham",United States,51-200,2024-12-24,Meta Ads,False
3517,"Bennett, Ford and Sanchez",United States,51-200,2025-07-08,Organic Search,False
3518,Hughes LLC,United Kingdom,11-50,2025-09-30,LinkedIn Ads,False
3519,Weiss-Cross,United States,,2024-12-24,Organic Search,False
3520,Carlson-Ferguson,United States,51-200,2024-09-13,Referral,False
3521,Freeman-Yang,United States,1-10,2023-01-27,Google Ads,False
3522,"Johnson, Blackwell and Thompson",United States,51-200,2023-01-06,Google Ads,False
3523,"Morrow, Bishop and Walton",United States,51-200,2024-11-08,Organic Search,True
3524,Brewer and Sons,Australia,201-1000,2023-03-03,Google Ads,False
3525,Lopez-Clark,United Kingdom,51-200,2025-02-28,,False
3526,Davis-Cruz,Australia,1-10,2025-04-02,Meta Ads,True
3527,Simmons LLC,United States,1-10,2023-01-09,LinkedIn Ads,False
3528,Hughes-Nicholson,United States,11-50,2025-09-30,Google Ads,False
3529,Martin Ltd,United Kingdom,1-10,2024-08-28,,False
3530,"Flowers, Marshall and Miller",India,1-10,2025-05-01,Organic Search,True
3531,"Oconnor, Rios and Sullivan",India,51-200,2023-11-24,Organic Search,False
3532,"Hunter, Parks and Smith",United States,11-50,2025-07-22,Organic Search,False
3533,"Choi, Morales and Wise",Canada,1000+,2025-10-14,Google Ads,False
3534,Coleman-Harmon,United Kingdom,1-10,2023-08-07,Direct,False
3535,Munoz Group,United Kingdom,11-50,2024-01-07,Organic Search,False
3536,"Watson, Wells and Rogers",United States,11-50,2024-07-19,Google Ads,False
3537,"Bonilla, Rodriguez and White",Australia,1-10,2025-05-11,Referral,True
3538,Schmidt-Reyes,United States,1-10,2023-09-26,Direct,False
3539,"Miller, Smith and Vaughan",Canada,11-50,2025-01-16,Google Ads,False
3540,"Lawrence, Gonzalez and Hess",United Kingdom,11-50,2025-12-10,Direct,True
3541,"Brennan, Graham and Marshall",Canada,51-200,2023-07-02,Referral,True
3542,Richardson-Small,Australia,1-10,2023-08-02,Meta Ads,False
3543,"Wood, Simmons and Leonard",Canada,51-200,2023-03-21,Google Ads,False
3544,Kelly-Smith,United States,11-50,2024-02-17,,False
3545,Evans-Johnson,United States,1-10,2023-05-25,LinkedIn Ads,False
3546,"Rodgers, Wright and Miller",United States,11-50,2024-07-29,Google Ads,False
3547,"Snyder, Orozco and Reed",United Kingdom,1-10,2025-08-13,Direct,False
3548,Barker-Sanchez,Canada,11-50,2024-03-08,LinkedIn Ads,False
3549,"Hoover, Carroll and Williams",Australia,11-50,2025-11-17,Organic Search,False
3550,Watson-Thomas,United Kingdom,51-200,2024-06-12,Direct,False
3551,"Little, Macias and Reyes",India,11-50,2023-01-18,LinkedIn Ads,False
3552,"Miller, Pennington and Curry",India,51-200,2025-08-05,Organic Search,False
3553,Morales-White,United States,11-50,2025-07-14,Direct,False
3554,"Scott, Delgado and Andrade",India,51-200,2024-08-06,Meta Ads,False
3555,Sanford-Leon,India,1-10,2024-06-14,Organic Search,False
3556,"Green, Turner and Palmer",Canada,51-200,2025-08-04,Organic Search,False
3557,Benson Inc,United Kingdom,1-10,2025-10-14,,False
3558,Berry-Lewis,United Kingdom,51-200,2024-09-19,LinkedIn Ads,False
3559,Hill-Barker,India,11-50,2025-08-12,Meta Ads,True
3560,Jacobs and Sons,United States,11-50,2023-01-06,LinkedIn Ads,True
3561,"Mitchell, Smith and Clark",United States,1-10,2024-08-01,Direct,False
3562,Sandoval-Hill,United States,51-200,2023-03-30,Google Ads,False
3563,George-Daugherty,United States,1-10,2025-07-28,Organic Search,False
3564,Davis-Walker,India,11-50,2024-06-21,Google Ads,False
3565,"Nguyen, Brown and Roberts",United Kingdom,11-50,2024-08-21,Organic Search,False
3566,"Lynch, Murray and Fisher",United States,1000+,2025-07-13,,False
3567,"Murphy, Price and Spears",United States,1-10,2023-05-31,Direct,False
3568,Cooper LLC,United Kingdom,1-10,2025-03-13,Google Ads,False
3569,Carson-Hernandez,Canada,,2025-09-05,Referral,False
3570,"Porter, Patel and Jackson",United Kingdom,201-1000,2023-07-31,Google Ads,False
3571,Scott-Johnson,India,11-50,2023-02-24,Meta Ads,False
3572,"Faulkner, Welch and Hoffman",India,11-50,2025-01-29,Referral,False
3573,Miller-Adkins,Canada,11-50,2024-11-12,LinkedIn Ads,False
3574,"Wood, Carter and Stewart",Canada,11-50,2024-04-20,LinkedIn Ads,False
3575,"Mcdonald, Moore and Richards",United States,1-10,2023-03-14,Google Ads,False
3576,"Bell, Reynolds and Forbes",India,201-1000,2025-05-18,Organic Search,False
3577,Potter LLC,United States,201-1000,2025-02-06,Organic Search,False
3578,"Manning, Fritz and Brooks",United Kingdom,201-1000,2023-02-18,Google Ads,False
3579,"Anderson, Lawson and Atkinson",United States,1-10,2024-06-01,Google Ads,True
3580,Foster and Sons,Canada,51-200,2024-01-09,Organic Search,True
3581,Duncan and Sons,United Kingdom,11-50,2023-11-19,Meta Ads,False
3582,Wang Ltd,Australia,11-50,2023-02-20,,False
3583,Pierce-Bell,Australia,11-50,2023-10-25,Organic Search,False
3584,Flores-Cox,India,11-50,2024-08-08,Meta Ads,True
3585,Beck Ltd,India,1-10,2023-10-25,Google Ads,False
3586,"Gill, Stewart and Nichols",Canada,1000+,2025-05-13,Organic Search,False
3587,Perez-Powell,United States,51-200,2023-09-10,Meta Ads,True
3588,Mitchell-Middleton,Australia,201-1000,2025-05-23,Direct,False
3589,Bradshaw and Sons,Canada,11-50,2023-12-29,Google Ads,False
3590,Roberts-Patel,United Kingdom,11-50,2023-01-29,Referral,False
3591,Hines-Douglas,United Kingdom,1000+,2023-04-19,Google Ads,False
3592,"Solomon, Reyes and Delgado",Canada,1-10,2024-09-19,LinkedIn Ads,False
3593,Jenkins-Fields,Australia,51-200,2023-05-26,Referral,False
3594,"Walker, Lynch and Gordon",United States,,2023-02-06,Direct,True
3595,Greene Ltd,United Kingdom,1-10,2024-02-17,Referral,False
3596,Dougherty-Nguyen,Canada,1-10,2023-05-12,Organic Search,True
3597,Jackson Ltd,India,11-50,2023-10-01,Meta Ads,False
3598,Cohen-Crane,United States,1-10,2023-02-06,Organic Search,False
3599,Paul Ltd,United Kingdom,,2023-06-01,Google Ads,True
3600,Arnold-Boyer,United Kingdom,1-10,2025-01-21,LinkedIn Ads,False
3601,Ellis Ltd,United Kingdom,1-10,2023-04-30,Google Ads,False
3602,Morris LLC,United Kingdom,11-50,2023-11-07,,False
3603,Kline and Sons,United States,51-200,2023-04-15,Google Ads,False
3604,"Murray, Sanchez and Morrison",United States,11-50,2023-01-25,Google Ads,False
3605,Robles Group,India,,2024-04-15,,False
3606,"Davidson, Lara and Massey",India,201-1000,2025-01-16,Referral,False
3607,"Rhodes, Camacho and Cowan",India,1-10,2025-05-14,Referral,False
3608,Jones-Butler,Australia,1-10,2024-12-10,Organic Search,False
3609,Ware-Medina,India,1-10,2023-04-26,LinkedIn Ads,False
3610,"Frank, Holland and Ferguson",United Kingdom,1-10,2025-01-20,Referral,False
3611,Gonzales Ltd,Australia,51-200,2025-03-20,Referral,False
3612,Carter Group,India,51-200,2023-10-01,Meta Ads,True
3613,"Mack, Cox and Moran",United States,11-50,2025-01-13,Organic Search,False
3614,"Soto, Alexander and Cobb",United States,1-10,2025-11-21,Direct,False
3615,"Molina, Rodriguez and Jackson",United States,,2024-12-29,Meta Ads,False
3616,Douglas-Thomas,United States,51-200,2025-02-04,Meta Ads,False
3617,Pope and Sons,United States,51-200,2023-07-05,Google Ads,False
3618,Davis-May,Canada,51-200,2025-04-20,Referral,False
3619,Goodwin-Sherman,United Kingdom,1-10,2023-06-06,Referral,True
3620,Phillips-Wallace,United States,51-200,2024-02-11,,False
3621,Lyons-Carroll,Australia,1-10,2025-05-07,Meta Ads,True
3622,"Johnson, Taylor and Boyd",United States,11-50,2024-08-30,Google Ads,False
3623,"Cox, Carter and Duffy",Canada,1000+,2023-10-16,Referral,False
3624,Bradley LLC,India,11-50,2024-07-27,Meta Ads,False
3625,Marquez-Nunez,Canada,51-200,2024-05-31,Direct,False
3626,Manning Ltd,United States,1-10,2025-10-19,Google Ads,False
3627,Scott-Perez,United Kingdom,11-50,2025-10-28,Organic Search,False
3628,Aguilar and Sons,Canada,1-10,2024-08-23,LinkedIn Ads,False
3629,"Smith, Diaz and Romero",United States,201-1000,2023-08-25,Direct,False
3630,"Sullivan, Montgomery and Jackson",United Kingdom,1000+,2024-11-03,LinkedIn Ads,False
3631,Schneider-Matthews,Canada,11-50,2024-05-29,Google Ads,False
3632,"Edwards, Brooks and Grimes",Australia,51-200,2024-08-09,LinkedIn Ads,False
3633,Wong-Harrell,United Kingdom,11-50,2025-01-07,Referral,True
3634,Thompson-Prince,Australia,1-10,2025-08-11,LinkedIn Ads,False
3635,Barnett Inc,Canada,1-10,2025-02-14,Organic Search,False
3636,Walker-Clark,United States,1000+,2025-06-20,Google Ads,False
3637,Ramirez Ltd,United States,1-10,2023-11-28,LinkedIn Ads,False
3638,Santos LLC,India,11-50,2023-09-24,Google Ads,False
3639,Stevens-Durham,United Kingdom,201-1000,2023-04-08,LinkedIn Ads,False
